year,geo_name,geo,cip_name,cip,degree_name,degree,grads_total
2015,"Los Angeles County, CA","05000US06037","Pathology & Experimental Pathology","260910","Research Doctorate","17",8
2013,"Los Angeles County, CA","05000US06037","Pathology & Experimental Pathology","260910","Research Doctorate","17",8
2014,"Los Angeles County, CA","05000US06037","Pathology & Experimental Pathology","260910","Research Doctorate","17",7
2015,"Los Angeles County, CA","05000US06037","Molecular Pharmacology","261002","Research Doctorate","17",15
2013,"Los Angeles County, CA","05000US06037","Molecular Pharmacology","261002","Research Doctorate","17",17
2014,"Los Angeles County, CA","05000US06037","Molecular Pharmacology","261002","Research Doctorate","17",15
2015,"Los Angeles County, CA","05000US06037","Molecular Toxicology","261005","Research Doctorate","17",1
2013,"Los Angeles County, CA","05000US06037","Molecular Toxicology","261005","Research Doctorate","17",4
2014,"Los Angeles County, CA","05000US06037","Molecular Toxicology","261005","Research Doctorate","17",2
2015,"Los Angeles County, CA","05000US06037","Biostatistics","261102","Research Doctorate","17",11
2013,"Los Angeles County, CA","05000US06037","Biostatistics","261102","Research Doctorate","17",4
2014,"Los Angeles County, CA","05000US06037","Biostatistics","261102","Research Doctorate","17",11
2015,"Los Angeles County, CA","05000US06037","Bioinformatics","261103","Research Doctorate","17",2
2014,"Los Angeles County, CA","05000US06037","Bioinformatics","261103","Research Doctorate","17",3
2015,"Los Angeles County, CA","05000US06037","Computational Biology","261104","Research Doctorate","17",6
2013,"Los Angeles County, CA","05000US06037","Computational Biology","261104","Research Doctorate","17",9
2014,"Los Angeles County, CA","05000US06037","Computational Biology","261104","Research Doctorate","17",4
2015,"Los Angeles County, CA","05000US06037","Other Biomathematics, Bioinformatics, & Computational Biology","261199","Research Doctorate","17",1
2013,"Los Angeles County, CA","05000US06037","Other Biomathematics, Bioinformatics, & Computational Biology","261199","Research Doctorate","17",1
2014,"Los Angeles County, CA","05000US06037","Other Biomathematics, Bioinformatics, & Computational Biology","261199","Research Doctorate","17",3
2015,"Los Angeles County, CA","05000US06037","Evolutionary Biology","261303","Research Doctorate","17",5
2013,"Los Angeles County, CA","05000US06037","Evolutionary Biology","261303","Research Doctorate","17",1
2015,"Los Angeles County, CA","05000US06037","Epidemiology","261309","Research Doctorate","17",16
2013,"Los Angeles County, CA","05000US06037","Epidemiology","261309","Research Doctorate","17",14
2014,"Los Angeles County, CA","05000US06037","Epidemiology","261309","Research Doctorate","17",24
2015,"Los Angeles County, CA","05000US06037","Molecular Medicine","261401","Research Doctorate","17",1
2013,"Los Angeles County, CA","05000US06037","Molecular Medicine","261401","Research Doctorate","17",1
2014,"Los Angeles County, CA","05000US06037","Molecular Medicine","261401","Research Doctorate","17",1
2015,"Los Angeles County, CA","05000US06037","Neuroscience","261501","Research Doctorate","17",36
2013,"Los Angeles County, CA","05000US06037","Neuroscience","261501","Research Doctorate","17",25
