year,geo_name,geo,cip_name,cip,degree_name,degree,grads_total
2015,"Los Angeles County, CA","05000US06037","Manufacturing Engineering","143601","Bachelor's Degree","5",29
2013,"Los Angeles County, CA","05000US06037","Manufacturing Engineering","143601","Bachelor's Degree","5",18
2014,"Los Angeles County, CA","05000US06037","Manufacturing Engineering","143601","Bachelor's Degree","5",20
2015,"Los Angeles County, CA","05000US06037","Geological & Geophysical Engineering","143901","Bachelor's Degree","5",5
2013,"Los Angeles County, CA","05000US06037","Geological & Geophysical Engineering","143901","Bachelor's Degree","5",4
2014,"Los Angeles County, CA","05000US06037","Geological & Geophysical Engineering","143901","Bachelor's Degree","5",3
2015,"Los Angeles County, CA","05000US06037","Other Engineering","149999","Bachelor's Degree","5",2
2013,"Los Angeles County, CA","05000US06037","Other Engineering","149999","Bachelor's Degree","5",1
2014,"Los Angeles County, CA","05000US06037","Other Engineering","149999","Bachelor's Degree","5",7
2015,"Los Angeles County, CA","05000US06037","General Engineering Technology","150000","Bachelor's Degree","5",27
2013,"Los Angeles County, CA","05000US06037","General Engineering Technology","150000","Bachelor's Degree","5",33
2014,"Los Angeles County, CA","05000US06037","General Engineering Technology","150000","Bachelor's Degree","5",27
2015,"Los Angeles County, CA","05000US06037","Electrical, Electronic, & Communications Engineering Technology","150303","Bachelor's Degree","5",105
2013,"Los Angeles County, CA","05000US06037","Electrical, Electronic, & Communications Engineering Technology","150303","Bachelor's Degree","5",163
2014,"Los Angeles County, CA","05000US06037","Electrical, Electronic, & Communications Engineering Technology","150303","Bachelor's Degree","5",102
2015,"Los Angeles County, CA","05000US06037","Other Electrical Engineering Technology","150399","Bachelor's Degree","5",59
2013,"Los Angeles County, CA","05000US06037","Other Electrical Engineering Technology","150399","Bachelor's Degree","5",20
2014,"Los Angeles County, CA","05000US06037","Other Electrical Engineering Technology","150399","Bachelor's Degree","5",66
2015,"Los Angeles County, CA","05000US06037","Biomedical Technology","150401","Bachelor's Degree","5",17
2013,"Los Angeles County, CA","05000US06037","Biomedical Technology","150401","Bachelor's Degree","5",15
2014,"Los Angeles County, CA","05000US06037","Biomedical Technology","150401","Bachelor's Degree","5",10
2015,"Los Angeles County, CA","05000US06037","Industrial Technology","150612","Bachelor's Degree","5",34
2013,"Los Angeles County, CA","05000US06037","Industrial Technology","150612","Bachelor's Degree","5",29
2014,"Los Angeles County, CA","05000US06037","Industrial Technology","150612","Bachelor's Degree","5",27
2015,"Los Angeles County, CA","05000US06037","Manufacturing Engineering Technology","150613","Bachelor's Degree","5",2
2014,"Los Angeles County, CA","05000US06037","Manufacturing Engineering Technology","150613","Bachelor's Degree","5",5
2015,"Los Angeles County, CA","05000US06037","Quality Control Technology","150702","Bachelor's Degree","5",2
2013,"Los Angeles County, CA","05000US06037","Quality Control Technology","150702","Bachelor's Degree","5",5
2014,"Los Angeles County, CA","05000US06037","Quality Control Technology","150702","Bachelor's Degree","5",4
2015,"Los Angeles County, CA","05000US06037","Automotive Engineering Technology","150803","Bachelor's Degree","5",30
2015,"Los Angeles County, CA","05000US06037","Construction Engineering Technology","151001","Bachelor's Degree","5",126
2013,"Los Angeles County, CA","05000US06037","Construction Engineering Technology","151001","Bachelor's Degree","5",111
2014,"Los Angeles County, CA","05000US06037","Construction Engineering Technology","151001","Bachelor's Degree","5",117
2015,"Los Angeles County, CA","05000US06037","Computer Engineering Technology","151201","Bachelor's Degree","5",24
2013,"Los Angeles County, CA","05000US06037","Computer Engineering Technology","151201","Bachelor's Degree","5",29
2014,"Los Angeles County, CA","05000US06037","Computer Engineering Technology","151201","Bachelor's Degree","5",32
2015,"Los Angeles County, CA","05000US06037","Engineering & Industrial Management","151501","Bachelor's Degree","5",7
2013,"Los Angeles County, CA","05000US06037","Engineering & Industrial Management","151501","Bachelor's Degree","5",11
2014,"Los Angeles County, CA","05000US06037","Engineering & Industrial Management","151501","Bachelor's Degree","5",6
2015,"Los Angeles County, CA","05000US06037","Other Engineering-Related Fields","151599","Bachelor's Degree","5",36
2015,"Los Angeles County, CA","05000US06037","General Foreign Languages & Literatures","160101","Bachelor's Degree","5",12
2013,"Los Angeles County, CA","05000US06037","General Foreign Languages & Literatures","160101","Bachelor's Degree","5",15
2014,"Los Angeles County, CA","05000US06037","General Foreign Languages & Literatures","160101","Bachelor's Degree","5",14
2015,"Los Angeles County, CA","05000US06037","Linguistics","160102","Bachelor's Degree","5",138
2013,"Los Angeles County, CA","05000US06037","Linguistics","160102","Bachelor's Degree","5",112
2014,"Los Angeles County, CA","05000US06037","Linguistics","160102","Bachelor's Degree","5",126
2015,"Los Angeles County, CA","05000US06037","Comparative Literature","160104","Bachelor's Degree","5",46
2013,"Los Angeles County, CA","05000US06037","Comparative Literature","160104","Bachelor's Degree","5",49
2014,"Los Angeles County, CA","05000US06037","Comparative Literature","160104","Bachelor's Degree","5",42
2015,"Los Angeles County, CA","05000US06037","Other Linguistic, Comparative, Related Language Studies & Services","160199","Bachelor's Degree","5",64
2013,"Los Angeles County, CA","05000US06037","Other Linguistic, Comparative, Related Language Studies & Services","160199","Bachelor's Degree","5",74
2014,"Los Angeles County, CA","05000US06037","Other Linguistic, Comparative, Related Language Studies & Services","160199","Bachelor's Degree","5",68
2015,"Los Angeles County, CA","05000US06037","General East Asian Languages, Literatures, & Linguistics","160300","Bachelor's Degree","5",27
2013,"Los Angeles County, CA","05000US06037","General East Asian Languages, Literatures, & Linguistics","160300","Bachelor's Degree","5",39
2014,"Los Angeles County, CA","05000US06037","General East Asian Languages, Literatures, & Linguistics","160300","Bachelor's Degree","5",31
2015,"Los Angeles County, CA","05000US06037","Chinese Language & Literature","160301","Bachelor's Degree","5",22
2013,"Los Angeles County, CA","05000US06037","Chinese Language & Literature","160301","Bachelor's Degree","5",28
2014,"Los Angeles County, CA","05000US06037","Chinese Language & Literature","160301","Bachelor's Degree","5",32
2015,"Los Angeles County, CA","05000US06037","Japanese Language & Literature","160302","Bachelor's Degree","5",56
2013,"Los Angeles County, CA","05000US06037","Japanese Language & Literature","160302","Bachelor's Degree","5",51
2014,"Los Angeles County, CA","05000US06037","Japanese Language & Literature","160302","Bachelor's Degree","5",51
2015,"Los Angeles County, CA","05000US06037","Korean Language & Literature","160303","Bachelor's Degree","5",6
2013,"Los Angeles County, CA","05000US06037","Korean Language & Literature","160303","Bachelor's Degree","5",4
2014,"Los Angeles County, CA","05000US06037","Korean Language & Literature","160303","Bachelor's Degree","5",5
2015,"Los Angeles County, CA","05000US06037","General Slavic Languages, Literatures, & Linguistics","160400","Bachelor's Degree","5",1
2013,"Los Angeles County, CA","05000US06037","General Slavic Languages, Literatures, & Linguistics","160400","Bachelor's Degree","5",1
2015,"Los Angeles County, CA","05000US06037","Russian Language & Literature","160402","Bachelor's Degree","5",10
2013,"Los Angeles County, CA","05000US06037","Russian Language & Literature","160402","Bachelor's Degree","5",10
2014,"Los Angeles County, CA","05000US06037","Russian Language & Literature","160402","Bachelor's Degree","5",5
2015,"Los Angeles County, CA","05000US06037","German Language & Literature","160501","Bachelor's Degree","5",14
2013,"Los Angeles County, CA","05000US06037","German Language & Literature","160501","Bachelor's Degree","5",26
2014,"Los Angeles County, CA","05000US06037","German Language & Literature","160501","Bachelor's Degree","5",25
2015,"Los Angeles County, CA","05000US06037","Scandanavian Languages, Literatures, & Linguistics","160502","Bachelor's Degree","5",1
2015,"Los Angeles County, CA","05000US06037","General Romance Languages, Literatures, & Linguistics","160900","Bachelor's Degree","5",3
2013,"Los Angeles County, CA","05000US06037","General Romance Languages, Literatures, & Linguistics","160900","Bachelor's Degree","5",3
2014,"Los Angeles County, CA","05000US06037","General Romance Languages, Literatures, & Linguistics","160900","Bachelor's Degree","5",4
2015,"Los Angeles County, CA","05000US06037","French Language & Literature","160901","Bachelor's Degree","5",70
2013,"Los Angeles County, CA","05000US06037","French Language & Literature","160901","Bachelor's Degree","5",86
2014,"Los Angeles County, CA","05000US06037","French Language & Literature","160901","Bachelor's Degree","5",75
2015,"Los Angeles County, CA","05000US06037","Italian Language & Literature","160902","Bachelor's Degree","5",9
2013,"Los Angeles County, CA","05000US06037","Italian Language & Literature","160902","Bachelor's Degree","5",19
2014,"Los Angeles County, CA","05000US06037","Italian Language & Literature","160902","Bachelor's Degree","5",14
2015,"Los Angeles County, CA","05000US06037","Portuguese Language & Literature","160904","Bachelor's Degree","5",2
2015,"Los Angeles County, CA","05000US06037","Spanish Language & Literature","160905","Bachelor's Degree","5",288
2013,"Los Angeles County, CA","05000US06037","Spanish Language & Literature","160905","Bachelor's Degree","5",320
2014,"Los Angeles County, CA","05000US06037","Spanish Language & Literature","160905","Bachelor's Degree","5",337
2014,"Los Angeles County, CA","05000US06037","Middle Eastern & Semetic Languages, Literatures, & Linguistics","161100","Bachelor's Degree","5",1
2015,"Los Angeles County, CA","05000US06037","Arabic Language & Literature","161101","Bachelor's Degree","5",8
2013,"Los Angeles County, CA","05000US06037","Arabic Language & Literature","161101","Bachelor's Degree","5",10
2014,"Los Angeles County, CA","05000US06037","Arabic Language & Literature","161101","Bachelor's Degree","5",5
2013,"Los Angeles County, CA","05000US06037","Hebrew Language & Literature","161102","Bachelor's Degree","5",1
2015,"Los Angeles County, CA","05000US06037","General Classical Language, Literature, & Linguistics","161200","Bachelor's Degree","5",22
2013,"Los Angeles County, CA","05000US06037","General Classical Language, Literature, & Linguistics","161200","Bachelor's Degree","5",25
2014,"Los Angeles County, CA","05000US06037","General Classical Language, Literature, & Linguistics","161200","Bachelor's Degree","5",22
2013,"Los Angeles County, CA","05000US06037","Latin Language & Literature","161203","Bachelor's Degree","5",2
2015,"Los Angeles County, CA","05000US06037","Other Classical Languages, Literature, & Linguistics","161299","Bachelor's Degree","5",2
2013,"Los Angeles County, CA","05000US06037","Other Classical Languages, Literature, & Linguistics","161299","Bachelor's Degree","5",1
2014,"Los Angeles County, CA","05000US06037","Other Classical Languages, Literature, & Linguistics","161299","Bachelor's Degree","5",1
2015,"Los Angeles County, CA","05000US06037","Other Foreign Languages, Literatures, & Linguistics","169999","Bachelor's Degree","5",6
2013,"Los Angeles County, CA","05000US06037","Other Foreign Languages, Literatures, & Linguistics","169999","Bachelor's Degree","5",3
2014,"Los Angeles County, CA","05000US06037","Other Foreign Languages, Literatures, & Linguistics","169999","Bachelor's Degree","5",2
2015,"Los Angeles County, CA","05000US06037","General Family & Consumer Sciences","190101","Bachelor's Degree","5",605
2013,"Los Angeles County, CA","05000US06037","General Family & Consumer Sciences","190101","Bachelor's Degree","5",527
2014,"Los Angeles County, CA","05000US06037","General Family & Consumer Sciences","190101","Bachelor's Degree","5",582
2015,"Los Angeles County, CA","05000US06037","General Human Development & Family Studies","190701","Bachelor's Degree","5",430
2013,"Los Angeles County, CA","05000US06037","General Human Development & Family Studies","190701","Bachelor's Degree","5",296
2014,"Los Angeles County, CA","05000US06037","General Human Development & Family Studies","190701","Bachelor's Degree","5",362
2015,"Los Angeles County, CA","05000US06037","Child Development","190706","Bachelor's Degree","5",103
2013,"Los Angeles County, CA","05000US06037","Child Development","190706","Bachelor's Degree","5",113
2014,"Los Angeles County, CA","05000US06037","Child Development","190706","Bachelor's Degree","5",114
2015,"Los Angeles County, CA","05000US06037","General Apparel & Textiles","190901","Bachelor's Degree","5",71
2013,"Los Angeles County, CA","05000US06037","General Apparel & Textiles","190901","Bachelor's Degree","5",52
2014,"Los Angeles County, CA","05000US06037","General Apparel & Textiles","190901","Bachelor's Degree","5",90
2015,"Los Angeles County, CA","05000US06037","Apparel & Textile Manufacture","190902","Bachelor's Degree","5",2
2013,"Los Angeles County, CA","05000US06037","Apparel & Textile Manufacture","190902","Bachelor's Degree","5",1
2015,"Los Angeles County, CA","05000US06037","General Legal Studies","220000","Bachelor's Degree","5",30
2013,"Los Angeles County, CA","05000US06037","General Legal Studies","220000","Bachelor's Degree","5",24
2014,"Los Angeles County, CA","05000US06037","General Legal Studies","220000","Bachelor's Degree","5",25
2013,"Los Angeles County, CA","05000US06037","Paralegal","220302","Bachelor's Degree","5",1
2014,"Los Angeles County, CA","05000US06037","Paralegal","220302","Bachelor's Degree","5",5
2015,"Los Angeles County, CA","05000US06037","General English Language & Literature","230101","Bachelor's Degree","5",1269
2013,"Los Angeles County, CA","05000US06037","General English Language & Literature","230101","Bachelor's Degree","5",1396
2014,"Los Angeles County, CA","05000US06037","General English Language & Literature","230101","Bachelor's Degree","5",1298
2015,"Los Angeles County, CA","05000US06037","General Writing","231301","Bachelor's Degree","5",23
2014,"Los Angeles County, CA","05000US06037","General Writing","231301","Bachelor's Degree","5",13
2015,"Los Angeles County, CA","05000US06037","Creative Writing","231302","Bachelor's Degree","5",68
2013,"Los Angeles County, CA","05000US06037","Creative Writing","231302","Bachelor's Degree","5",64
2014,"Los Angeles County, CA","05000US06037","Creative Writing","231302","Bachelor's Degree","5",61
2013,"Los Angeles County, CA","05000US06037","Rhetoric & Composition","231304","Bachelor's Degree","5",827
2014,"Los Angeles County, CA","05000US06037","Rhetoric & Composition","231304","Bachelor's Degree","5",800
2015,"Los Angeles County, CA","05000US06037","Other Rhetoric, Composition, or Writing Studies","231399","Bachelor's Degree","5",8
2013,"Los Angeles County, CA","05000US06037","Other Rhetoric, Composition, or Writing Studies","231399","Bachelor's Degree","5",14
2014,"Los Angeles County, CA","05000US06037","Other Rhetoric, Composition, or Writing Studies","231399","Bachelor's Degree","5",6
2015,"Los Angeles County, CA","05000US06037","US English Literature","231402","Bachelor's Degree","5",28
2013,"Los Angeles County, CA","05000US06037","US English Literature","231402","Bachelor's Degree","5",40
2014,"Los Angeles County, CA","05000US06037","US English Literature","231402","Bachelor's Degree","5",29
2015,"Los Angeles County, CA","05000US06037","Other Literature","231499","Bachelor's Degree","5",7
2013,"Los Angeles County, CA","05000US06037","Other Literature","231499","Bachelor's Degree","5",8
2014,"Los Angeles County, CA","05000US06037","Other Literature","231499","Bachelor's Degree","5",3
2015,"Los Angeles County, CA","05000US06037","Other English Language & Literature","239999","Bachelor's Degree","5",25
2013,"Los Angeles County, CA","05000US06037","Other English Language & Literature","239999","Bachelor's Degree","5",35
2014,"Los Angeles County, CA","05000US06037","Other English Language & Literature","239999","Bachelor's Degree","5",34
2015,"Los Angeles County, CA","05000US06037","Liberal Arts & Sciences","240101","Bachelor's Degree","5",1445
2013,"Los Angeles County, CA","05000US06037","Liberal Arts & Sciences","240101","Bachelor's Degree","5",1740
2014,"Los Angeles County, CA","05000US06037","Liberal Arts & Sciences","240101","Bachelor's Degree","5",1474
2015,"Los Angeles County, CA","05000US06037","General Studies","240102","Bachelor's Degree","5",1
2013,"Los Angeles County, CA","05000US06037","General Studies","240102","Bachelor's Degree","5",3
2015,"Los Angeles County, CA","05000US06037","Humanistic Studies","240103","Bachelor's Degree","5",11
2013,"Los Angeles County, CA","05000US06037","Humanistic Studies","240103","Bachelor's Degree","5",46
2014,"Los Angeles County, CA","05000US06037","Humanistic Studies","240103","Bachelor's Degree","5",25
2015,"Los Angeles County, CA","05000US06037","Other Liberal Arts & Sciences, General Studies, & Humanities","240199","Bachelor's Degree","5",27
2013,"Los Angeles County, CA","05000US06037","Other Liberal Arts & Sciences, General Studies, & Humanities","240199","Bachelor's Degree","5",28
2014,"Los Angeles County, CA","05000US06037","Other Liberal Arts & Sciences, General Studies, & Humanities","240199","Bachelor's Degree","5",32
2015,"Los Angeles County, CA","05000US06037","General Biological Sciences","260101","Bachelor's Degree","5",1631
2013,"Los Angeles County, CA","05000US06037","General Biological Sciences","260101","Bachelor's Degree","5",1419
2014,"Los Angeles County, CA","05000US06037","General Biological Sciences","260101","Bachelor's Degree","5",1635
2015,"Los Angeles County, CA","05000US06037","Biochemistry","260202","Bachelor's Degree","5",435
2013,"Los Angeles County, CA","05000US06037","Biochemistry","260202","Bachelor's Degree","5",371
2014,"Los Angeles County, CA","05000US06037","Biochemistry","260202","Bachelor's Degree","5",414
2015,"Los Angeles County, CA","05000US06037","Biophysics","260203","Bachelor's Degree","5",17
2013,"Los Angeles County, CA","05000US06037","Biophysics","260203","Bachelor's Degree","5",6
2014,"Los Angeles County, CA","05000US06037","Biophysics","260203","Bachelor's Degree","5",16
2015,"Los Angeles County, CA","05000US06037","Molecular Biology","260204","Bachelor's Degree","5",17
2013,"Los Angeles County, CA","05000US06037","Molecular Biology","260204","Bachelor's Degree","5",27
2014,"Los Angeles County, CA","05000US06037","Molecular Biology","260204","Bachelor's Degree","5",26
2013,"Los Angeles County, CA","05000US06037","Other Biochemistry, Biophysics, & Molecular Biology","260299","Bachelor's Degree","5",2
2014,"Los Angeles County, CA","05000US06037","Other Biochemistry, Biophysics, & Molecular Biology","260299","Bachelor's Degree","5",6
2013,"Los Angeles County, CA","05000US06037","Botany & Plant Biology","260301","Bachelor's Degree","5",2
2015,"Los Angeles County, CA","05000US06037","Cellular & Molecular Biology","260406","Bachelor's Degree","5",116
2013,"Los Angeles County, CA","05000US06037","Cellular & Molecular Biology","260406","Bachelor's Degree","5",135
2014,"Los Angeles County, CA","05000US06037","Cellular & Molecular Biology","260406","Bachelor's Degree","5",104
2015,"Los Angeles County, CA","05000US06037","General Microbiology","260502","Bachelor's Degree","5",30
2013,"Los Angeles County, CA","05000US06037","General Microbiology","260502","Bachelor's Degree","5",36
2014,"Los Angeles County, CA","05000US06037","General Microbiology","260502","Bachelor's Degree","5",31
2015,"Los Angeles County, CA","05000US06037","Other Microbiological Science & Immunology","260599","Bachelor's Degree","5",146
2013,"Los Angeles County, CA","05000US06037","Other Microbiological Science & Immunology","260599","Bachelor's Degree","5",120
2014,"Los Angeles County, CA","05000US06037","Other Microbiological Science & Immunology","260599","Bachelor's Degree","5",131
2015,"Los Angeles County, CA","05000US06037","Zoology","260701","Bachelor's Degree","5",14
2013,"Los Angeles County, CA","05000US06037","Zoology","260701","Bachelor's Degree","5",18
2014,"Los Angeles County, CA","05000US06037","Zoology","260701","Bachelor's Degree","5",12
2015,"Los Angeles County, CA","05000US06037","General Physiology","260901","Bachelor's Degree","5",205
2013,"Los Angeles County, CA","05000US06037","General Physiology","260901","Bachelor's Degree","5",231
2014,"Los Angeles County, CA","05000US06037","General Physiology","260901","Bachelor's Degree","5",202
2015,"Los Angeles County, CA","05000US06037","Computational Biology","261104","Bachelor's Degree","5",1
2015,"Los Angeles County, CA","05000US06037","Other Biomathematics, Bioinformatics, & Computational Biology","261199","Bachelor's Degree","5",11
2013,"Los Angeles County, CA","05000US06037","Other Biomathematics, Bioinformatics, & Computational Biology","261199","Bachelor's Degree","5",10
2014,"Los Angeles County, CA","05000US06037","Other Biomathematics, Bioinformatics, & Computational Biology","261199","Bachelor's Degree","5",23
2015,"Los Angeles County, CA","05000US06037","Biotechnology","261201","Bachelor's Degree","5",39
2013,"Los Angeles County, CA","05000US06037","Biotechnology","261201","Bachelor's Degree","5",48
2014,"Los Angeles County, CA","05000US06037","Biotechnology","261201","Bachelor's Degree","5",37
2015,"Los Angeles County, CA","05000US06037","Ecology","261301","Bachelor's Degree","5",15
2013,"Los Angeles County, CA","05000US06037","Ecology","261301","Bachelor's Degree","5",16
2014,"Los Angeles County, CA","05000US06037","Ecology","261301","Bachelor's Degree","5",18
2015,"Los Angeles County, CA","05000US06037","Marine Biology & Biological Oceonography","261302","Bachelor's Degree","5",23
2013,"Los Angeles County, CA","05000US06037","Marine Biology & Biological Oceonography","261302","Bachelor's Degree","5",36
2014,"Los Angeles County, CA","05000US06037","Marine Biology & Biological Oceonography","261302","Bachelor's Degree","5",28
2015,"Los Angeles County, CA","05000US06037","Environmental Biology","261305","Bachelor's Degree","5",39
2013,"Los Angeles County, CA","05000US06037","Environmental Biology","261305","Bachelor's Degree","5",19
2014,"Los Angeles County, CA","05000US06037","Environmental Biology","261305","Bachelor's Degree","5",27
2015,"Los Angeles County, CA","05000US06037","Other Ecology, Evolution, Systematics, & Population Biology","261399","Bachelor's Degree","5",6
2013,"Los Angeles County, CA","05000US06037","Other Ecology, Evolution, Systematics, & Population Biology","261399","Bachelor's Degree","5",1
2014,"Los Angeles County, CA","05000US06037","Other Ecology, Evolution, Systematics, & Population Biology","261399","Bachelor's Degree","5",2
2015,"Los Angeles County, CA","05000US06037","Neuroscience","261501","Bachelor's Degree","5",322
2013,"Los Angeles County, CA","05000US06037","Neuroscience","261501","Bachelor's Degree","5",312
2014,"Los Angeles County, CA","05000US06037","Neuroscience","261501","Bachelor's Degree","5",294
2015,"Los Angeles County, CA","05000US06037","Other Neurobiology & Neurosciences","261599","Bachelor's Degree","5",3
2013,"Los Angeles County, CA","05000US06037","Other Neurobiology & Neurosciences","261599","Bachelor's Degree","5",1
2015,"Los Angeles County, CA","05000US06037","Other Biological & Biomedical Sciences","269999","Bachelor's Degree","5",7
2013,"Los Angeles County, CA","05000US06037","Other Biological & Biomedical Sciences","269999","Bachelor's Degree","5",8
2014,"Los Angeles County, CA","05000US06037","Other Biological & Biomedical Sciences","269999","Bachelor's Degree","5",9
2015,"Los Angeles County, CA","05000US06037","General Mathematics","270101","Bachelor's Degree","5",443
2013,"Los Angeles County, CA","05000US06037","General Mathematics","270101","Bachelor's Degree","5",439
2014,"Los Angeles County, CA","05000US06037","General Mathematics","270101","Bachelor's Degree","5",447
2015,"Los Angeles County, CA","05000US06037","Other Mathematics","270199","Bachelor's Degree","5",194
2013,"Los Angeles County, CA","05000US06037","Other Mathematics","270199","Bachelor's Degree","5",159
2014,"Los Angeles County, CA","05000US06037","Other Mathematics","270199","Bachelor's Degree","5",208
2015,"Los Angeles County, CA","05000US06037","General Applied Mathematics","270301","Bachelor's Degree","5",115
2013,"Los Angeles County, CA","05000US06037","General Applied Mathematics","270301","Bachelor's Degree","5",66
2014,"Los Angeles County, CA","05000US06037","General Applied Mathematics","270301","Bachelor's Degree","5",87
2015,"Los Angeles County, CA","05000US06037","Computational Mathematics","270303","Bachelor's Degree","5",34
2013,"Los Angeles County, CA","05000US06037","Computational Mathematics","270303","Bachelor's Degree","5",21
2014,"Los Angeles County, CA","05000US06037","Computational Mathematics","270303","Bachelor's Degree","5",21
2015,"Los Angeles County, CA","05000US06037","Computational & Applied Mathematics","270304","Bachelor's Degree","5",27
2013,"Los Angeles County, CA","05000US06037","Computational & Applied Mathematics","270304","Bachelor's Degree","5",8
2014,"Los Angeles County, CA","05000US06037","Computational & Applied Mathematics","270304","Bachelor's Degree","5",9
2015,"Los Angeles County, CA","05000US06037","Financial Mathematics","270305","Bachelor's Degree","5",65
2013,"Los Angeles County, CA","05000US06037","Financial Mathematics","270305","Bachelor's Degree","5",27
2014,"Los Angeles County, CA","05000US06037","Financial Mathematics","270305","Bachelor's Degree","5",39
2015,"Los Angeles County, CA","05000US06037","General Statistics","270501","Bachelor's Degree","5",71
2013,"Los Angeles County, CA","05000US06037","General Statistics","270501","Bachelor's Degree","5",50
2014,"Los Angeles County, CA","05000US06037","General Statistics","270501","Bachelor's Degree","5",66
2015,"Los Angeles County, CA","05000US06037","General Interdisciplinary Studies","300000","Bachelor's Degree","5",3
2013,"Los Angeles County, CA","05000US06037","General Interdisciplinary Studies","300000","Bachelor's Degree","5",1
2014,"Los Angeles County, CA","05000US06037","General Interdisciplinary Studies","300000","Bachelor's Degree","5",5
2015,"Los Angeles County, CA","05000US06037","Biological & Physical Sciences","300101","Bachelor's Degree","5",2
2013,"Los Angeles County, CA","05000US06037","Biological & Physical Sciences","300101","Bachelor's Degree","5",1
2014,"Los Angeles County, CA","05000US06037","Biological & Physical Sciences","300101","Bachelor's Degree","5",3
2015,"Los Angeles County, CA","05000US06037","Peace Studies & Conflict Resolution","300501","Bachelor's Degree","5",7
2013,"Los Angeles County, CA","05000US06037","Peace Studies & Conflict Resolution","300501","Bachelor's Degree","5",10
2014,"Los Angeles County, CA","05000US06037","Peace Studies & Conflict Resolution","300501","Bachelor's Degree","5",9
2015,"Los Angeles County, CA","05000US06037","Systems Science & Theory","300601","Bachelor's Degree","5",2
2013,"Los Angeles County, CA","05000US06037","Systems Science & Theory","300601","Bachelor's Degree","5",1
2014,"Los Angeles County, CA","05000US06037","Systems Science & Theory","300601","Bachelor's Degree","5",1
2015,"Los Angeles County, CA","05000US06037","Mathematics & Computer Science","300801","Bachelor's Degree","5",29
2013,"Los Angeles County, CA","05000US06037","Mathematics & Computer Science","300801","Bachelor's Degree","5",25
2014,"Los Angeles County, CA","05000US06037","Mathematics & Computer Science","300801","Bachelor's Degree","5",18
2015,"Los Angeles County, CA","05000US06037","Gerontology","301101","Bachelor's Degree","5",17
2013,"Los Angeles County, CA","05000US06037","Gerontology","301101","Bachelor's Degree","5",17
2014,"Los Angeles County, CA","05000US06037","Gerontology","301101","Bachelor's Degree","5",28
2015,"Los Angeles County, CA","05000US06037","Medieval & Renaissance Studies","301301","Bachelor's Degree","5",3
2014,"Los Angeles County, CA","05000US06037","Medieval & Renaissance Studies","301301","Bachelor's Degree","5",3
2015,"Los Angeles County, CA","05000US06037","Science, Technology, & Society","301501","Bachelor's Degree","5",34
2013,"Los Angeles County, CA","05000US06037","Science, Technology, & Society","301501","Bachelor's Degree","5",8
2014,"Los Angeles County, CA","05000US06037","Science, Technology, & Society","301501","Bachelor's Degree","5",16
2015,"Los Angeles County, CA","05000US06037","Behavioral Sciences","301701","Bachelor's Degree","5",26
2013,"Los Angeles County, CA","05000US06037","Behavioral Sciences","301701","Bachelor's Degree","5",20
2014,"Los Angeles County, CA","05000US06037","Behavioral Sciences","301701","Bachelor's Degree","5",22
2015,"Los Angeles County, CA","05000US06037","Natural Sciences","301801","Bachelor's Degree","5",52
2013,"Los Angeles County, CA","05000US06037","Natural Sciences","301801","Bachelor's Degree","5",58
2014,"Los Angeles County, CA","05000US06037","Natural Sciences","301801","Bachelor's Degree","5",60
2015,"Los Angeles County, CA","05000US06037","Nutrition Sciences","301901","Bachelor's Degree","5",7
2013,"Los Angeles County, CA","05000US06037","Nutrition Sciences","301901","Bachelor's Degree","5",5
2014,"Los Angeles County, CA","05000US06037","Nutrition Sciences","301901","Bachelor's Degree","5",8
2015,"Los Angeles County, CA","05000US06037","International & Global Studies","302001","Bachelor's Degree","5",153
2013,"Los Angeles County, CA","05000US06037","International & Global Studies","302001","Bachelor's Degree","5",101
2014,"Los Angeles County, CA","05000US06037","International & Global Studies","302001","Bachelor's Degree","5",91
2015,"Los Angeles County, CA","05000US06037","Ancient Civilization Studies","302201","Bachelor's Degree","5",1
2013,"Los Angeles County, CA","05000US06037","Ancient Civilization Studies","302201","Bachelor's Degree","5",2
2014,"Los Angeles County, CA","05000US06037","Ancient Civilization Studies","302201","Bachelor's Degree","5",3
2015,"Los Angeles County, CA","05000US06037","Classical, Ancient Mediterranean, & Near Eastern Studies & Archeology","302202","Bachelor's Degree","5",23
2013,"Los Angeles County, CA","05000US06037","Classical, Ancient Mediterranean, & Near Eastern Studies & Archeology","302202","Bachelor's Degree","5",19
2014,"Los Angeles County, CA","05000US06037","Classical, Ancient Mediterranean, & Near Eastern Studies & Archeology","302202","Bachelor's Degree","5",13
2015,"Los Angeles County, CA","05000US06037","Intercultural, Multicultural, & Diversity Studies","302301","Bachelor's Degree","5",46
2013,"Los Angeles County, CA","05000US06037","Intercultural, Multicultural, & Diversity Studies","302301","Bachelor's Degree","5",43
2014,"Los Angeles County, CA","05000US06037","Intercultural, Multicultural, & Diversity Studies","302301","Bachelor's Degree","5",46
2015,"Los Angeles County, CA","05000US06037","Cognitive Science","302501","Bachelor's Degree","5",72
2013,"Los Angeles County, CA","05000US06037","Cognitive Science","302501","Bachelor's Degree","5",43
2014,"Los Angeles County, CA","05000US06037","Cognitive Science","302501","Bachelor's Degree","5",42
2015,"Los Angeles County, CA","05000US06037","Cultural Studies, Critical Theory, & Analysis","302601","Bachelor's Degree","5",13
